relative_index,rx,ry,rz,vx,vy,vz,is_correct
0,-0.16267500000000001,-0.0038916666666666665,14.0,-0.026490698991319388,-0.0002873990928453127,0.9996490185403638,True
1,-0.11622499999999998,0.007975000000000001,14.0,-0.017772192454166287,0.00014997630763009107,0.9998420508672755,True
2,-0.157225,0.011491666666666669,14.0,-0.026440732377189146,0.0012370664014545916,0.9996496172850149,True
3,-0.093275,0.009125000000000001,14.0,-0.016897585924574358,0.00037494643323759144,0.9998571553002429,True
4,-0.12755833333333333,-0.007775000000000001,14.0,-0.020483201257039917,-0.00019995803544574578,0.9997901772287262,True
5,-0.13480833333333334,0.0001750000000000001,14.0,-0.020533167810487866,0.0004748998032610625,0.9997890594969736,True
6,-0.14730833333333335,0.022075,14.0,-0.025778918972856363,0.0009246921977179059,0.9996672407761149,True
7,-0.140875,-0.026325,14.0,-0.024267825330058567,-0.0014495714409303556,0.9997044420209343,True
8,-0.117425,-0.003775,14.0,-0.019521277586264204,0.0004249189743489056,0.9998093514091898,True
9,-0.16924166666666665,-0.006841666666666667,14.0,-0.02812635641517764,-0.0009121386146598966,0.9996039596149837,True
10,-0.16332500000000003,-0.004725,14.0,-0.02504213464770368,-0.0008747252621453146,0.9996860138803596,True
11,-0.15820833333333334,-0.008108333333333334,14.0,-0.025279416837390038,-0.00038737613673768025,0.9996803494237996,True
12,-0.13515833333333332,-0.01855833333333334,14.0,-0.02218202761791622,-0.0010872317773540652,0.9997533573726175,True
13,-0.147675,-0.0007250000000000001,14.0,-0.022394380611274526,0.00039989965377275436,0.9997491344318857,True
14,-0.10710833333333332,-0.007625,14.0,-0.018309429879964437,-0.00019996646966838065,0.9998323483419017,True
15,-0.15394166666666667,-0.013258333333333336,14.0,-0.025604085189216474,-0.0011871098537095193,0.9996714568256005,True
16,-0.16599166666666668,-0.013675000000000001,14.0,-0.026078620176231474,-0.0007497447103461764,0.9996596137949022,True
17,-0.158075,-0.0024916666666666668,14.0,-0.025666540745703514,-0.00026241351299310055,0.9996705256359705,True
18,-0.15662500000000001,-0.019675,14.0,-0.02544174291041369,-0.0012246025565915994,0.9996755564013053,True
19,-0.11217499999999998,-0.011725000000000001,14.0,-0.021794819762208092,-0.0004248990091256196,0.9997623744132225,True
20,-0.13420833333333335,-0.007175000000000001,14.0,-0.024430205045949175,-0.0003249029826913622,0.9997014852041908,True
21,-0.107375,0.0032916666666666667,14.0,-0.01659771321957293,-0.00011248450224693827,0.9998622421429453,True
22,-0.11565833333333335,-0.005325,14.0,-0.02013341711109703,-0.0003249341060591369,0.9997972494127283,True
23,-0.14695833333333333,-0.007391666666666667,14.0,-0.026678001301808908,-6.247775341669172e-05,0.999644076830884,True
24,-0.13990833333333333,-0.008375,14.0,-0.021857276522754827,-0.00022494624207496517,0.9997610758887325,True
25,-0.12010833333333333,0.012575000000000001,14.0,-0.021832292240683556,0.0004998807610657625,0.999761522131524,True
26,-0.14244166666666666,-0.009341666666666668,14.0,-0.023805748781541906,-0.0004873617873174685,0.999716484211118,True
27,-0.138425,-0.008691666666666667,14.0,-0.02129516324481373,-0.0007873211763457238,0.9997729222917281,True
28,-0.166825,-0.016358333333333336,14.0,-0.025716485144461777,-0.0007372558909631907,0.9996690046438198,True
29,-0.099125,-0.014675000000000002,14.0,-0.017497318954521213,-0.000474927228765593,0.9998467974012472,True
30,-0.154425,-0.011325000000000002,14.0,-0.02554166164936366,-0.0004748449817396447,0.9996736457676736,True
31,-0.11609166666666666,-0.004641666666666666,14.0,-0.01860927649922342,0.00021246319613451754,0.9998268098463682,True
32,-0.13702499999999998,-0.0033416666666666664,14.0,-0.022369399506553474,0.00038740300823422426,0.9997496986169215,True
33,-0.14122500000000002,0.003908333333333333,14.0,-0.022194531495506542,1.2496920887760374e-05,0.9997536709687651,True
34,-0.154325,0.012641666666666667,14.0,-0.025616579683170323,0.0009371919396769688,0.9996714022700677,True
35,-0.129175,-0.0051916666666666665,14.0,-0.024442693946644216,-0.00031240661998871146,0.9997011839118398,True
36,-0.179275,0.011325000000000002,14.0,-0.027115025657358675,0.0002748988776322118,0.9996322822989501,True
37,-0.162075,-0.011675,14.0,-0.024942222824414377,-0.0010996571185112685,0.9996882895556988,True
38,-0.12329166666666665,0.016175,14.0,-0.021057825477034282,0.0006248612900871936,0.9997780641395103,True
39,-0.153575,0.017208333333333332,14.0,-0.02549170332075101,0.0008872112430723184,0.9996746400294532,True
40,-0.11110833333333332,-0.007574999999999999,14.0,-0.01818449257860425,-9.998346434450882e-05,0.9998346434450878,True
41,-0.12665833333333334,-0.0063416666666666665,14.0,-0.020758019849707165,-0.000787330071486546,0.9997842190809363,True
42,-0.113275,-0.0012749999999999999,14.0,-0.02224449377899163,-0.0002499381323482181,0.9997525293928725,True
43,-0.12419166666666666,-0.0022749999999999997,14.0,-0.021482539877661203,-0.0003499192068314152,0.9997691623754722,True
44,-0.11860833333333336,0.012891666666666668,14.0,-0.02128266396866607,0.0011622359055811484,0.9997728229063324,True
45,-0.12127499999999998,0.01459166666666667,14.0,-0.021120284253142167,0.0005873688520410313,0.9997767693794942,True
46,-0.15775833333333333,0.0012250000000000002,14.0,-0.024280339713119388,-7.497788897124765e-05,0.9997051862833021,True
47,-0.119625,0.010925000000000002,14.0,-0.01899656572541187,0.0007748599177470408,0.999819248705859,True
48,-0.09054166666666667,-0.009158333333333333,14.0,-0.016210369700579232,-6.249178674491495e-05,0.999868601371674,True
49,-0.118825,-0.012341666666666667,14.0,-0.019046543757244787,-0.00023745691037171758,0.9998185699341249,True
50,-0.12117499999999999,-0.017175,14.0,-0.020720543846322038,-0.0007998279892428475,0.9997849865535589,True
51,-0.11805833333333333,0.008408333333333335,14.0,-0.02048318955938818,0.0010872711979314409,0.9997896062606455,True
52,-0.15432500000000002,-0.003975,14.0,-0.023793262218842034,-2.4992922498783834e-05,0.9997168999513507,True
53,-0.12265833333333336,0.017225,14.0,-0.020033474758498742,0.0006248744465831412,0.9997991145330279,True
54,-0.12450833333333333,-0.005025,14.0,-0.0215574887689038,0.00017495932912982458,0.9997675950275701,True
55,-0.12110833333333333,0.021208333333333333,14.0,-0.02078299011075668,0.0013871989802076174,0.9997830479664304,True
56,-0.12579166666666666,-0.010825000000000001,14.0,-0.02138258604396391,-0.0014996553624442182,0.9997702416294788,True
57,-0.134975,-0.01880833333333334,14.0,-0.02094539162898923,-0.0010872607827070015,0.9997800300233539,True
58,-0.08764166666666666,-0.004058333333333334,14.0,-0.016810121964926095,-0.0005374239727254736,0.9998585554842236,True
59,-0.15775833333333333,0.011675,14.0,-0.02787665707787583,0.0005997667143291788,0.9996111905486308,True
60,-0.123025,0.004875,14.0,-0.020445724300510504,0.0002999372758021103,0.9997909193403679,True
61,-0.10025833333333334,-0.001958333333333333,14.0,-0.016760142378702412,-0.0006124138536354394,0.999859351397344,True
62,-0.12869166666666668,0.011575000000000002,14.0,-0.02300640252905775,0.000749801277388151,0.9997350365175343,True
63,-0.15035833333333334,0.008891666666666668,14.0,-0.027152477389851937,0.0007622186459791142,0.9996310129214325,True
64,-0.09105833333333334,-0.016125000000000004,14.0,-0.016435275789576997,-0.0006999052807364266,0.9998646867663236,True
65,-0.129225,-0.015441666666666668,14.0,-0.021420073887533645,-0.000987272950526973,0.9997700764309632,True
66,-0.111575,0.013875000000000004,14.0,-0.019121499884792944,0.0005998901924640949,0.9998169874401577,True
67,-0.12439166666666668,-0.008558333333333334,14.0,-0.020907928560842583,-8.748087155104903e-05,0.9997814015425531,True
68,-0.10290833333333334,0.004108333333333333,14.0,-0.016885092165810824,-0.00018747326521061284,0.9998574190935059,True
69,-0.12537500000000001,-0.004608333333333333,14.0,-0.020320802122541833,-0.0003124354570049199,0.9997934623636933,True
70,-0.151375,0.009675000000000001,14.0,-0.022544256398757453,0.0010497325595873888,0.9997452948451322,True
71,-0.13597499999999998,0.022975,14.0,-0.02214455174721641,0.0012246986857941437,0.9997540292197095,True
72,-0.13809166666666664,-0.009625000000000002,14.0,-0.02385570812043174,-0.0002749217279319949,0.999715374298163,True
73,-0.11004166666666666,0.007791666666666666,14.0,-0.018334416614768576,0.00033744325153283844,0.9998318535131034,True
74,-0.08625833333333334,-0.009308333333333335,14.0,-0.016260347829656897,-0.0005124321768765203,0.9998676604939889,True
75,-0.120525,0.01630833333333333,14.0,-0.020320798656737853,0.0006623630558814222,0.9997932918444362,True
76,-0.16985833333333333,0.009441666666666668,14.0,-0.02735225557258597,0.0007122332409883137,0.9996256033330191,True
77,-0.11160833333333335,0.013558333333333334,14.0,-0.019908546466097146,0.0008373337193199723,0.9998014546147899,True
78,-0.11399166666666666,0.010025000000000001,14.0,-0.018409373801006112,0.000799864170538399,0.9998302131729983,True
79,-0.169825,0.018758333333333335,14.0,-0.02728982112140676,0.0009121597719626363,0.9996271473042895,True
80,-0.116575,-0.0021583333333333333,14.0,-0.017822168787686943,0.00011248213120444219,0.9998411662096501,True
81,-0.128075,0.006108333333333334,14.0,-0.02261921017195934,0.0003374136324169538,0.9997440959981898,True
82,-0.109725,-0.012624999999999999,14.0,-0.019046537005615975,-0.0008748409385781744,0.9998182155179137,True
83,-0.11530833333333335,-0.002391666666666667,14.0,-0.01833441609924755,-0.00041243062704532217,0.999831825402291,True
84,-0.139075,-0.008625,14.0,-0.0230438664814031,-0.0010497205989359445,0.999733903748518,True
85,-0.11980833333333334,0.0055249999999999995,14.0,-0.019433826946414313,0.00047491024046642443,0.9998110325608937,True
86,-0.145475,0.024441666666666667,14.0,-0.024367737841928916,0.0014120791673237442,0.9997020653099062,True
87,-0.126725,-0.010441666666666669,14.0,-0.02122021278750408,-0.0008623054666749043,0.9997744540637831,True
88,-0.12309166666666667,-0.008475000000000002,14.0,-0.02135762571095714,-0.00037491443610026734,0.9997718296007126,True
89,-0.134325,-0.009608333333333335,14.0,-0.023693346685505486,-8.747543607973241e-05,0.9997192694306177,True
90,-0.159425,0.010608333333333332,14.0,-0.028238731409522932,0.00043732548645342346,0.9996011118415183,True
91,-0.159875,2.500000000000004e-05,14.0,-0.027264860337229743,4.998141216724098e-05,0.9996282433448193,True
92,-0.10022500000000001,-0.019391666666666668,14.0,-0.017822156338414993,-0.0011873105555663445,0.9998404677932842,True
93,-0.10012500000000002,-0.0024416666666666666,14.0,-0.017647250958543133,-0.00023746300866131587,0.9998442469429553,True
94,-0.177275,-0.007991666666666668,14.0,-0.028987811536735127,-0.00033735815152266313,0.9995797081632801,True
95,-0.14020833333333335,0.019441666666666666,14.0,-0.022456824864500072,0.0009622568238562247,0.9997473506235511,True
96,-0.11527500000000002,0.013341666666666668,14.0,-0.019921036299535465,0.00098730355567453,0.9998010689854467,True
97,-0.13625833333333334,-0.011958333333333335,14.0,-0.023431057137668167,-0.000837269776270804,0.9997251044865951,True
98,-0.11727500000000002,0.008341666666666667,14.0,-0.018846645758976984,0.0008123554206878556,0.9998220561791512,True
99,-0.09449166666666665,0.00012500000000000003,14.0,-0.0155856061079732,0.0002749665872955639,0.9998784992565959,True
100,-0.11394166666666666,0.010975,14.0,-0.019283900145843174,0.0011747806957970474,0.9998133581251464,True
101,-0.129025,-0.017241666666666672,14.0,-0.021669902678722035,-0.0008373030447231762,0.9997648294681631,True
102,-0.12079166666666667,-0.012558333333333336,14.0,-0.019059035225463573,-0.00048741139165956035,0.9998182412850896,True
103,-0.09630833333333333,-0.0070083333333333326,14.0,-0.015760542187800767,6.249223624438656e-05,0.9998757929886428,True
104,-0.138275,0.010108333333333335,14.0,-0.025266917117063192,0.0010371682101015837,0.999680202455517,True
105,-0.15557500000000002,-0.004758333333333333,14.0,-0.027164968850730383,-0.0004373385049793237,0.999630868472143,True
106,-0.11314166666666665,-0.002825,14.0,-0.01988356669824614,0.00039992088894452894,0.9998022223613224,True
107,-0.14810833333333334,-0.0016750000000000003,14.0,-0.024804865213610184,0.00014995384511225622,0.9996923007483747,True
108,-0.1693916666666667,-0.009291666666666667,14.0,-0.028625763674995374,-0.00021241291396230852,0.9995901762896517,True
109,-0.11332500000000001,0.006241666666666667,14.0,-0.018546805794963817,0.0006123945309976699,0.9998278056584254,True
110,-0.16334166666666664,0.02120833333333334,14.0,-0.027601966664012906,0.0009621328338431948,0.9996185301087053,True
111,-0.156475,0.011225,14.0,-0.024367761862229765,0.000149955457613725,0.9997030507581669,True
112,-0.10794166666666667,0.012225000000000001,14.0,-0.01985857592299846,0.0008498320721797083,0.9998024378584802,True
113,-0.10764166666666668,7.500000000000002e-05,14.0,-0.016835113696621287,9.998582744317599e-05,0.9998582744317598,True
114,-0.10609166666666668,-0.006075,14.0,-0.01793461482670198,0.00012497989425622639,0.9998391540498119,True
115,-0.10429166666666667,0.009675000000000001,14.0,-0.01840937761390454,0.0004749194496211478,0.9998304202550475,True
116,-0.118575,-0.010058333333333334,14.0,-0.019071530243256037,-0.00021246134610237473,0.999818099253238,True
117,-0.16410833333333333,-0.016125000000000004,14.0,-0.027252368549182622,-0.0006497584431378904,0.9996283740582922,True
118,-0.1653083333333333,-0.000725,14.0,-0.028625760745483366,-0.0004997950369968333,0.9995900739936664,True
119,-0.1694083333333333,0.0014250000000000003,14.0,-0.028675702759600366,2.4989719179178938e-05,0.9995887671671572,True
120,-0.12404166666666668,-0.002525,14.0,-0.020333293742934008,-0.0003999172708912161,0.9997931772280404,True
